domain_url	tag2
sc2.178.com	
cod.178.com	
nba.178.com	
t.178.com	
bns.178.com	
shouyou.178.com	
xs.178.com	
dota.178.com	
hs.178.com	
manhua.178.com	
mhzx.178.com	
eafifa.178.com	
178448.com	
178dm.com	
178good.com	
178hui.com	
178mh.com	
178movie.com	
179.com	
op2.179.com	
17902.com	
down.179v.com	
17bigu.com	
17caifu.com	
17ce.com	
17cfa.cn	
17ckd.com	
17cma.com	
17coolz.com	
sao.17dm.com	
conan.17dm.com	
fairytail.17dm.com	
naruto.17dm.com	
toriko.17dm.com	
op.17dm.com	
reborn.17dm.com	
17dm.com	
17dp.com	
17eg.cn	
17et.com	
17g.com	
17game.com	
rxjh2.17game.com	
rxjh.17game.com	
17guagua.com	
17gude.com	
17haoyun.com	
m.17happy.cn	
17happy.cn	
gc.17heli.com	
17heli.com	
17house.com	
17huahua.com	
17indoors.com	
17jiaoyu.com	
www.17jita.com	
haokan.17k.com	
bbs.17k.com	
mm.17k.com	
top.17k.com	
17k.com	
all.17k.com	
17kan.cc	
17kk.cc	
17kss.com	
www.17lc.com	
www.17liuxue.com	
td.17m3.com	
17m3.com	
mm.17m3.com	
tubiao.17mcp.com	
17mcp.com	
17ok.com	
guminba.17ok.com	
17paipai.cn	
17pr.com	
mland.17qiqu.com	
17shadu.com	
17shihui.cn	
17startup.com	
17sucai.com	
17sxl.com	
17track.net	
17try.cn	
17ttt.com	
17u.cn	
17u.com	
17u.net	
17ugo.com	
info.17ugo.com	
mall.17ugo.com	
17uoo.com	
17utt.com	
bbs.17utt.com	
17wansf.com	
17xie.com	
17xing.com	
17xxw.com	
17xy.cn	
17y.com	
17ya.com	
17yy.com	
17zuoye.com	
pn.17zwd.com	
gz.17zwd.com	
18000000001.com	
18023.com	
180mi.com	
180yy.com	
www.1818.cn	
bydr2.18183.com	
18183.com	
ttkp.18183.com	
news.18183.com	
bwlb2.18183.com	
danji.18183.com	
yy.18183.com	
box.18183.com	
pvz2.18183.com	
ku.18183.com	
xin.18183.com	
chanye.18183.com	
tv.18183.com	
shenmo.18183.com	
pada.18183.com	
ka.18183.com	
sklr.18183.com	
bbs.18183.com	
iphone.18183.com	
mxhzw.18183.com	
bwlb.18183.com	
jzds.18183.com	
android.18183.com	
ma.18183.com	
coc.18183.com	
lscs.18183.com	
db.18183.com	
ipad.18183.com	
sj.18183.com	
sjh.18183.com	
wp.18183.com	
181855.com	
1818hm.com	
183post.com	
183read.com	
183yf.cn	
1866.tv	
jiage.1866.tv	
186688.com	
18671717171.com	
18680.net	
187yy.com	
188.com	
188188.org	
18861.cn	
18888.com	
188cyw.com	
cloud.189.cn	
mail.189.cn	
www.189.cn	
189.com	
189.mx	
189mv.cn	
189pifa.com	
189rc.com	
189store.com	
189tv.com	
189works.com	
189yo.com	
18art.com	
18dao.info	
18day.com	
18fzl.com	
18ladys.com	
rc.18ph.com	
18qiang.com	
18qingqu.com	
18show.cn	
18shunvfang.com	
hd.18touch.com	
18touch.com	
18weixin.com	
18xiang.org	
18yangzhi.com	
18yl.com	
1903beer.com	
v.1905.com	
vip.1905.com	
1905.com	
d.1905.com	
tv.1905.com	
190757.com	
191.cn	
19295.com	
192ly.com	
1931.com	
www.1949idc.com	
1957.cn	
1970515.net	
197c.com	
198526.com	
fert.1988.tv	
1988.tv	
198game.com	
sg.198game.com	
op.198game.com	
mx.198game.com	
199it.com	
19buy.cn	
19cr.com	
19e.cn	
19e.com	
19line.cn	
wuhan.19lou.com	
love.19lou.com	
xiaoshan.19lou.com	
fanwai.19lou.com	
anji.19lou.com	
suzhou.19lou.com	
shaoxing.19lou.com	
edu.19lou.com	
house.19lou.com	
zz.19lou.com	
jinhua.19lou.com	
ningbo.19lou.com	
quzhou.19lou.com	
jiaxing.19lou.com	
tiaozao.19lou.com	
tonglu.19lou.com	
19lou.com	
go.19lou.com	
wenzhou.19lou.com	
jiande.19lou.com	
cc.19lou.com	
job.19lou.com	
huzhou.19lou.com	
linan.19lou.com	
taizhou.19lou.com	
haodian.19lou.com	
fuyang.19lou.com	
yuhang.19lou.com	
home.19lou.com	
19mt.com	
www.19online.cn	
19see.com	
19thy.com	
19yxw.com	
top.19yxw.com	
19zu.com	
1amen.com	
1asd.com	
1caifu.com	
1card1.com	
1chewu.com	
1chong.com	
1daotong.com	
1date1cake.com	
1diandian.net	
1diaocha.com	
0516.1f.cn	
1f.cn	
0518.1f.cn	
1fangchan.com	
1fyw.com	
1g1g.com	
1gjh.com	
1hai.cn	
booking.1hai.cn	
1jiajie.com	
1jiankang.com	
1ju.com	
1k100.com	
1kanshu.cc	
1kanshu.com	
gongwen.1kejian.com	
banbao.1kejian.com	
guanli.1kejian.com	
video.1kejian.com	
youer.1kejian.com	
1kejian.com	
1kkk.com	
tel.1kkk.com	
cnc.1kkk.com	
hk.1kkk.com	
www.1kxun.com	
1lxs.com	
1m1m.com	
1m3d.com	
1mall.com	
www.1mjz.com	
1mod.org	
www.1more.com	
1mutian.com	
1mxian.com	
ccwb.1news.cc	
1news.cc	
ccrb.1news.cc	
net.1nongjing.com	
1nongjing.com	
www.1one.cn	
1orange.cn	
1pad.cn	
1point3acres.com	
1ppt.com	
1qianbao.com	
1qibi.com	
home.1smart.org	
1soccer.com	
video.1speaking.com	
1speaking.com	
5.1ting.com	
1ting.com	
1tpan.com	
1w8.cc	
1wili.com	
1wwtx.com	
1xshi.com	
1yagw.com	
1ydt.com	
1yiren.com	
1ymiao.com	
1ytg.cn	
1yueyu.com	
1yule.com	
1yyg.com	
group.1yyg.com	
1zhantai.com	
1zhao.org	
1zp.cn	
1zw.com	
2-33.com	
qq.200.net	
iq.200.net	
200.net	
20001104.com	
2000y.net	
2003n.com	
web.2008php.com	
abc.2008php.com	
2008php.com	
200zi.com	
2011mv.com	
2012ee.com	
2013beyond.com	
2014qq.cn	
2018.cn	
2018ds.cn	
201980.com	
201yyfk.com	
2034.cn	
206zz.com	
20cm.cc	
20g0.com	
20ju.com	
20yy.com	
used.21-sun.com	
product.21-sun.com	
photo.21-sun.com	
news.21-sun.com	
2100book.com	
2113.com	
211600.com	
bbs.211600.com	
2121.cm	
bbs.212200.com	
home.212300.com	
fc.212300.com	
212300.com	
bbs.212300.com	
2125.com	
web.2125.com	
21272.com	
2133.com	
2144.cc	
touch.2144.cn	
jjsg.2144.cn	
news.2144.cn	
csbh.2144.cn	
www.2144.cn	
web.2144.cn	
dm.2144.cn	
sgs.2144.cn	
bh.2144.cn	
ly.2144.cn	
sj.2144.cn	
2144.com	
2147.cn	
2165588.com	
bbs.2165588.com	
2177s.com	
21boya.cn	
sj.21boya.cn	
21cake.com	
21cbh.com	
21cbr.com	
21ccnn.com	
21ccom.net	
21ccvn.com	
sports.21cn.com	
news.21cn.com	
house.21cn.com	
auto.21cn.com	
ts.21cn.com	
focus.21cn.com	
game.21cn.com	
m2.21cn.com	
it.21cn.com	
finance.21cn.com	
21cn.com	
et.21cn.com	
edu.21cn.com	
life.21cn.com	
she.21cn.com	
mail.21cn.com	
21cn.net	
mail.21cn.net	
21cnedu.net	
21cnhr.com	
gov.21cnhr.com	
news.21cnjy.com	
21cnjy.com	
tiku.21cnjy.com	
21cp.com	
info.21cp.com	
21cs.cn	
21dagong.com	
dx021.com	
dx286.com	
dx513.com	
dx66.cn	
dxatc.cn	
dxbei.com	
dxcin.com	
dxddcx.com	
dxdlw.com	
dxhcw.com	
dxhuafu.net	
dxjs.com	
dxju.com	
dxmwx.com	
dxs518.cn	
www.dxsabc.com	
dxsbb.com	
v.dxsbb.com	
dxscc.com	
dxsjz.com	
dxstzcy.com	
dxsxs.com	
dxszbw.com	
dxt.cn	
d.dxy.cn	
dxy.cn	
job.dxy.cn	
i.dxy.cn	
master.dxy.cn	
drugs.dxy.cn	
dxy.com	
dxzq.net	
dxzw.com	
dxzy163.com	
dy.cm	
dy1000.com	
dy123.cc	
dy131.com	
dy1905.net	
dy2018.com	
dy2018.org	
dy558.com	
dy5599.com	
dy6099.com	
dy86.com	
dy88.cn	
dy99.cn	
dyc188.com	
dyccb.com	
www.dyccb.net	
dycjy.com	
dycssf.com	
dydao.com	
dydh.tv	
dydt.net	
dyedu.cn	
dyedu.net	
dyee.org	
dyfc.net	
www.dyfcw.com	
dyfys.com	
dygang.com	
dyguo.com	
www.dyhculture.com	
dyhjw.com	
bbs.dyhjw.com	
dyhr.cn	
dyjdj.com	
dyjian.com	
dyjjp.com	
dyjqd.com	
www.dyjxjt.com	
dykszx.com	
dyml.net	
dypf8.com	
dyqczz.cn	
www.dyqh.info	
bbs.dyshoufa.com	
www.dysj.com	
dyson.cn	
dyteam.com	
dytt.net	
dytt8.net	
dytt9.com	
dywzx.com	
dyxiazai.com	
dyxtw.com	
dnews.dyxw.com	
dyxxw.net	
dyxy.net	
dyxz5.com	
dyyy120.com	
dyzgzs.com	
dyzjsy.com	
dz000.com	
dz19.net	
dz211.com	
dzbchina.com	
dzbdq.com	
dzbwzb.com	
dzcnc.com	
dzdwl.com	
dzdxs.net	
dzfang.com	
dzfc.cn	
dzj.me	
dzjiaojing.com	
dzjob.net	
dzjyj.com	
dzlems.net	
dzpk.com	
dzqw.net	
dzqxj.com	
dzrcd.com	
dzrcw.com	
product.dzsc.com	
wiki.dzsc.com	
dzsc.com	
bbs.dzsm.com	
dzsm.com	
dzsrcw.com	
dztugongbu.net	
dztv.tv	
www.dzug.cn	
dzvtc.cn	
dzwork.net	
dzrb.dzwww.com	
jining.dzwww.com	
zaozhuang.dzwww.com	
weifang.dzwww.com	
sd.dzwww.com	
paper.dzwww.com	
jinan.dzwww.com	
laiwu.dzwww.com	
health.dzwww.com	
ent.dzwww.com	
dezhou.dzwww.com	
sdxjw.dzwww.com	
wenshi.dzwww.com	
rizhao.dzwww.com	
heze.dzwww.com	
book.dzwww.com	
zibo.dzwww.com	
liaocheng.dzwww.com	
tour.dzwww.com	
bbs.dzwww.com	
qingdao.dzwww.com	
dongying.dzwww.com	
club.dzwww.com	
edu.dzwww.com	
elec.dzwww.com	
taian.dzwww.com	
binzhou.dzwww.com	
weihai.dzwww.com	
qnjz.dzwww.com	
sports.dzwww.com	
linyi.dzwww.com	
lady.dzwww.com	
dzwww.com	
yantai.dzwww.com	
www.dzwy.com	
dzxsw.net	
dzxw.net	
news.dzyule.com	
dzyule.com	
dzzcgs.com	
dzzkb.cn	
dzzoffice.com	
e-ande.com	
e-changhong.com	
e-chexian.com	
e-chinadee.com	
e-chinalife.com	
ehome.e-chinalife.com	
e-giordano.com	
e-huaxue.com	
e-icco.com	
e-jjj.com	
e-lining.com	
www.e-nebula.com	
e-picclife.com	
e-qdpm.com	
e-readbook.com	
e0453.com	
e0514.com	
e0575.cn	
love.e0575.com	
house.e0575.com	
e0575.com	
job.e0575.com	
e0734.com	
e0744.com	
e0838.com	
bbs.e10000.cn	
e1288.com	
e138.net	
e1617.com	
e1988.com	
hg.e21.cn	
yc.e21.cn	
cx.e21.cn	
zsxx.e21.cn	
ha.e21.cn	
gzkg.e21.cn	
xg.e21.cn	
tm.e21.cn	
e21.cn	
dzda.e21.cn	
jy.e23.cn	
jnrb.e23.cn	
lady.e23.cn	
jnsb.e23.cn	
e23.cn	
mall.e23.cn	
bbs.e23.cn	
dsnb.e23.cn	
news.e23.cn	
www.e253.com	
e2828.cn	
e2say.com	
e37www.cn	
e3861.com	
e3ol.com	
bbs.e3ol.com	
e47.cn	
bbs.e47.cn	
job.e47.cn	
e5413.com	
e5421.com	
e5618.com	
bbs.e5sj.com	
e658.cn	
e6gps.com	
e763.com	
job.e763.com	
e7flash.com	
e7wan.com	
xiaoyi.e7wei.cn	
bjq.e7wei.cn	
live.e974.com	
e974.com	
e9898.com	
ea-china.com	
icebox.ea3w.com	
price.ea3w.com	
kitchen.ea3w.com	
tv.ea3w.com	
gome.ea3w.com	
ac.ea3w.com	
dazhong.ea3w.com	
forum.ea3w.com	
suning.ea3w.com	
washer.ea3w.com	
ea3w.com	
eabar.cn	
eachnet.com	
search.eachnet.com	
eachsee.com	
eachtravel.com	
www.eagle-sight.com	
eagleceramics.com	
www.eagonxc.com	
eaka365.com	
www.eallcn.com	
www.eardatek.com	
earthol.com	
map.earthol.com	
earthol.org	
earthpassword.com	
easeeyes.com	
www.easemob.com	
eashu.com	
easiu.com	
ask.easiu.com	
easou.com	
p2.easou.com	
book.easou.com	
wz.easou.com	
eastday.com	
liuxue.eastday.com	
shszx.eastday.com	
mil.eastday.com	
auto.eastday.com	
shwomen.eastday.com	
sh.eastday.com	
gov.eastday.com	
pinglun.eastday.com	
bbs.eastday.com	
sports.eastday.com	
imedia.eastday.com	
shcci.eastday.com	
photo.eastday.com	
shzw.eastday.com	
news.eastday.com	
enjoy.eastday.com	
history.eastday.com	
eastelsoft.com	
easternmiles.com	
www.easternpose.com	
sub.eastgame.org	
easthope.cn	
bid.easthope.cn	
easthospital.cn	
eastlady.cn	
eastled.com	
bbs.eastmoney.com	
eastmoney.com	
futures.eastmoney.com	
finance.eastmoney.com	
stock.eastmoney.com	
fund2.eastmoney.com	
money.eastmoney.com	
quote.eastmoney.com	
bond.eastmoney.com	
hk.eastmoney.com	
gold.eastmoney.com	
topic.eastmoney.com	
jijinba.eastmoney.com	
choice.eastmoney.com	
t.eastmoney.com	
video.eastmoney.com	
blog.eastmoney.com	
forex.eastmoney.com	
data.eastmoney.com	
fund.eastmoney.com	
life.eastmoney.com	
guba.eastmoney.com	
bank.eastmoney.com	
eastobacco.com	
eastpharm.com	
eastshu.com	
eastsilver.com	
eastsoo.com	
www.eastspacelight.com	
eastunion.net	
eastups.com	
www.easy-h.com	
easy-linkholiday.com	
www.easy-visible.com	
easy361.com	
easy518.com	
easydong.com	
easyhainan.cn	
easyicon.net	
easyrecoverychina.com	
easyvoa.com	
easyzw.com	
eaticket.com	
eau-thermale-avene.cn	
eaymusic.com	
eb.cn	
eb80.com	
china.eb80.com	
ebadu.net	
ebaifo.com	
ebama.net	
ebaodai.com	
ebaoyang.cn	
community.ebay.cn	
ebay.cn	
edu.ebay.cn	
ebchina.com	
ebdoor.com	
product.ebdoor.com	
shop.ebdoor.com	
eben.cn	
ebest2008.com	
ebestpad.com	
www.ebfkc.com	
ebieshu.com	
ebigear.com	
ebiotrade.com	
ebk8.com	
eblcu.cn	
ebnew.com	
ebohr.cn	
ebooksba.com	
ebrun.com	
mall.ebscn.com	
www.ebscn.com	
ebtang.com	
ebumbrella.com	
ebusinessreview.cn	
ec517.com	
bbs.ecaidian.com	
ecaidian.com	
ecaihr.com	
news.ecar168.cn	
ecar168.cn	
eccn.com	
cn.ecco.com	
ecduo.cn	
ecduo.com	
echang.cn	
echinatobacco.com	
echunlan.com	
echuzhou.cn	
www.echuzhou.com	
cards.ecitic.com	
ecitic.com	
trust.ecitic.com	
cs.ecitic.com	
creditcard.ecitic.com	
ecjtu.net	
eclicks.cn	
ecmoban.com	
ecmsglobal.com	
ecnudec.com	
ecocn.org	
ecoland-plan.com	
ecomanbiotech.com	
ecomplus.cn	
www.ecook.cn	
ecovacs.cn	
ecp888.com	
ecppn.com	
ecshop.com	
ecspartner.com	
ecustmde.com	
www.ecv360.com	
china.ecvv.com	
ed2000.com	
ed2kers.com	
eda365.com	
edai.com	
edaijia.cn	
www.edaixi.com	
edaxiang.com	
guiyang.edeng.cn	贵阳
foshan.edeng.cn	佛山
haerbin.edeng.cn	哈尔滨
wuhan.edeng.cn	武汉
gansu.edeng.cn	甘肃
nanchang.edeng.cn	南昌
tangshan.edeng.cn	唐山
luoyang.edeng.cn	洛阳
huaian.edeng.cn	淮安
dalian.edeng.cn	大连
nanjing.edeng.cn	南京
daxuesheng.edeng.cn	大学生
changchun.edeng.cn	长春
jinan.edeng.cn	济南
nantongshi.edeng.cn	南通
chongwu.edeng.cn	宠物
guangdong.edeng.cn	广东
quanzhou.edeng.cn	泉州
jinhua.edeng.cn	金华
dongguan.edeng.cn	东莞
taizhou.edeng.cn	台州
guangxi.edeng.cn	广西
jilin.edeng.cn	吉林
zhengzhou.edeng.cn	郑州
kunming.edeng.cn	昆明
shenzhen.edeng.cn	深圳
sichuan.edeng.cn	四川
xuzhou.edeng.cn	徐州
xinjiang.edeng.cn	新疆
chongqing.edeng.cn	重庆
fujian.edeng.cn	福建
changsha.edeng.cn	长沙
heilongjiang.edeng.cn	黑龙江
shenyang.edeng.cn	沈阳
zhejiang.edeng.cn	浙江
hebei.edeng.cn	河北
anhui.edeng.cn	安徽
chengdu.edeng.cn	成都
weifang.edeng.cn	潍坊
zhongshan.edeng.cn	中山
neimenggu.edeng.cn	内蒙古
yantai.edeng.cn	烟台
wenzhou.edeng.cn	温州
baoding.edeng.cn	保定
henan.edeng.cn	河南
hubei.edeng.cn	湖北
shanghai.edeng.cn	上海
ningbo.edeng.cn	宁波
fuzhou.edeng.cn	福州
hefei.edeng.cn	合肥
tianjin.edeng.cn	天津
nanning.edeng.cn	南宁
shijiazhuang.edeng.cn	石家庄
qingdao.edeng.cn	青岛
edeng.cn	易登
shandong.edeng.cn	山东
yunnan.edeng.cn	云南
jiangxi.edeng.cn	江西
shaanxi.edeng.cn	陕西
xiamen.edeng.cn	厦门
guangzhou.edeng.cn	广州
linyi.edeng.cn	临沂
liaoning.edeng.cn	辽宁
wuxi.edeng.cn	无锡
hangzhou.edeng.cn	杭州
shanxi.edeng.cn	山西
suzhou.edeng.cn	苏州
beijing.edeng.cn	北京
zhuhai.edeng.cn	珠海
hunan.edeng.cn	湖南
taiyuan.edeng.cn	太原
xian.edeng.cn	西安
edengju.com	
www.edfadesign.com	
edgesoft.cn	
edianshang.com	
www.edianzu.cn	
edifier.com	
bbs.ednchina.com	
ednchina.com	
edong.com	
www.edongyun.com	
edowning.net	
edpass.org	
edrc.cn	
www.edspay.com	
edu-gov.cn	
edu-hb.com	
gaotie.liecheshike.edu-hb.com	
gaoxiao.edu-hb.com	
liecheshike.edu-hb.com	
adelaide.edu.au	
anu.edu.au	
tpxy.usts.edu.cn	
join.fjut.edu.cn	
jwc.hzau.edu.cn	
gdpi.edu.cn	
jwc.cqnu.edu.cn	
bbs.csu.edu.cn	
glxy.yzu.edu.cn	
zsb.jmu.edu.cn	
cqtbi.edu.cn	
utibet.edu.cn	
bkzs.tongji.edu.cn	
hnp.edu.cn	
boustead.edu.cn	
www.cdutcm.edu.cn	
zsb.szu.edu.cn	
lib.hit.edu.cn	
zsxx.hubu.edu.cn	
www.scuec.edu.cn	
jwc.hhit.edu.cn	
zs.zisu.edu.cn	
szzk.edu.cn	
zjvcc.edu.cn	
crtvu.edu.cn	
life.tsinghua.edu.cn	
www.ynart.edu.cn	
szjm.edu.cn	
qzit.edu.cn	
ecit.edu.cn	
www.zhcpt.edu.cn	
zsb.sxnu.edu.cn	
yrcti.edu.cn	
zsb.swpu.edu.cn	
www.haut.edu.cn	
tjcu.edu.cn	
sus.edu.cn	
zsb.tjfsu.edu.cn	
hntbc.edu.cn	
sbc-usst.edu.cn	
sjzue.edu.cn	
www.jxnu.edu.cn	
www.qspfw.edu.cn	
sqnc.edu.cn	
sdmc.edu.cn	
jw.qust.edu.cn	
besti.edu.cn	
wtc.edu.cn	
ahau.edu.cn	
zsb.njit.edu.cn	
www.sxmu.edu.cn	
byr.edu.cn	
tzc.edu.cn	
jwc.gcu.edu.cn	
www.bvtc.edu.cn	
jwc.hytc.edu.cn	
gdhed.edu.cn	
jiaowu.syuct.edu.cn	
career.hust.edu.cn	
sf.cufe.edu.cn	
gdpa.edu.cn	
jwxt.xxu.edu.cn	
www.gdppla.edu.cn	
www.ict.edu.cn	
uoh.edu.cn	
syuct.edu.cn	
sdju.edu.cn	
www.lzy.edu.cn	
xznu.edu.cn	
hxu.edu.cn	
hbzy.edu.cn	
gxnu.edu.cn	
bgu.edu.cn	
syau.edu.cn	
graduate.neu.edu.cn	
ouchn.edu.cn	
zs.shufe.edu.cn	
cqut.edu.cn	
stc.ysu.edu.cn	
graduate.neau.edu.cn	
library.fudan.edu.cn	
zsb.ecust.edu.cn	
zs.qdu.edu.cn	
hhstu.edu.cn	
xwyyjs.gsau.edu.cn	
job.lzu.edu.cn	
web.sicnu.edu.cn	
ypc.edu.cn	
libweb.zju.edu.cn	
www.scau.edu.cn	
jzu.edu.cn	
info.huanghuai.edu.cn	
canvard.edu.cn	
jiaowu.jlau.edu.cn	
jwc.dlfu.edu.cn	
www.hzau.edu.cn	
yzb.seu.edu.cn	
czu.edu.cn	
www.bjfu.edu.cn	
job.xidian.edu.cn	
cxxy.seu.edu.cn	
jszg.gdhed.edu.cn	
zs.cqut.edu.cn	
www.nxu.edu.cn	
cqcet.edu.cn	
zs.synu.edu.cn	
fyvtc.edu.cn	
jgxy.sdut.edu.cn	
sjzu.edu.cn	
bbs.xjtu.edu.cn	
bbs.nankai.edu.cn	
tsu.edu.cn	
cce.fudan.edu.cn	
jltc.edu.cn	
jwc.gdut.edu.cn	
lib.whut.edu.cn	
jwc.hue.edu.cn	
jwc.kmu.edu.cn	
icc.ahut.edu.cn	
jyu.edu.cn	
jwc.hezeu.edu.cn	
tmmu.edu.cn	
gs.dlut.edu.cn	
jwc.seu.edu.cn	
scu.edu.cn	
zszx.sdut.edu.cn	
gs.swjtu.edu.cn	
econ.pku.edu.cn	
nit.zju.edu.cn	
wlxy.yangtzeu.edu.cn	
www.blcu.edu.cn	
jwc.ytu.edu.cn	
swfc.edu.cn	
zsb.hit.edu.cn	
wyu.edu.cn	
econ.fudan.edu.cn	
zs.xust.edu.cn	
zhaosheng.lyu.edu.cn	
dean.xjtu.edu.cn	
xytc.edu.cn	
www.dyyy.xjtu.edu.cn	
zhaoban.yzu.edu.cn	
zs.zknu.edu.cn	
jwc.zjxu.edu.cn	
dean.pku.edu.cn	
jsxy.fafu.edu.cn	
jwc.fjnu.edu.cn	
zyb.tju.edu.cn	
lsu.edu.cn	
suse.edu.cn	
jw.whcm.edu.cn	
news.hit.edu.cn	
jwc.hebeinu.edu.cn	
yanzhao.swu.edu.cn	
chinese.pku.edu.cn	
abc.edu.cn	
gs.fudan.edu.cn	
hlxy.edu.cn	
jwc.cueb.edu.cn	
zhaoban.usst.edu.cn	
lvu.edu.cn	
aynu.edu.cn	
jwc.swfu.edu.cn	
shanghaitech.edu.cn	
www.lib.ecnu.edu.cn	
jnxy.edu.cn	
bbs.gdou.edu.cn	
ncst.edu.cn	
wenjing.ytu.edu.cn	
qlnu.edu.cn	
library.nenu.edu.cn	
yjsy.hebtu.edu.cn	
jwc.hit.edu.cn	
xingjian.gxu.edu.cn	
www.swmu.edu.cn	
gyvtc.edu.cn	
bbs.seu.edu.cn	
zsb.hlju.edu.cn	
yzb.buaa.edu.cn	
xszz.cee.edu.cn	
zs.njupt.edu.cn	
zisu.edu.cn	
news.xmu.edu.cn	
www.gdou.edu.cn	
sky.scnu.edu.cn	
yz.uestc.edu.cn	
tjarts.edu.cn	
jstu.edu.cn	
scut.edu.cn	
cwu.edu.cn	
wxit.edu.cn	
sdnu.edu.cn	
cqupt.edu.cn	
bkzsw.wh.sdu.edu.cn	
cafa.edu.cn	
zjyc.edu.cn	
jstvu.edu.cn	
graduate.nuaa.edu.cn	
jw.sytu.edu.cn	
hbklg.hebust.edu.cn	
jwc.xmut.edu.cn	
www.znufe.edu.cn	
bbmc.edu.cn	
yzb.hit.edu.cn	
www.jiangnan.edu.cn	
jw.tlu.edu.cn	
jwc.csuft.edu.cn	
qdc.edu.cn	
sne.bnu.edu.cn	
zsb.beihua.edu.cn	
zsb.scfai.edu.cn	
jwc.sdibt.edu.cn	
zsb.bupt.edu.cn	
www.hainu.edu.cn	
jwc.ysu.edu.cn	
jwgl.ldxy.edu.cn	
zs.jiangnan.edu.cn	
nsmc.edu.cn	
lib.sytu.edu.cn	
www.nuc.edu.cn	
dgut.edu.cn	
cce.szu.edu.cn	
huihua.hebtu.edu.cn	
habc.edu.cn	
fz.xztc.edu.cn	
jwch.wfmc.edu.cn	
bbs.upc.edu.cn	
dlc.xjtu.edu.cn	
qjnu.edu.cn	
jwb.cucn.edu.cn	
jwcad.ahut.edu.cn	
jwxt.sxau.edu.cn	
hrbust.edu.cn	
yjsb.tjpu.edu.cn	
zhzyxy.ynufe.edu.cn	
jwc.hznu.edu.cn	
cugnc.cug.edu.cn	
csujwc.its.csu.edu.cn	
yz.cuc.edu.cn	
jw.zzu.edu.cn	
zsc.hqu.edu.cn	
net.ncepu.edu.cn	
jwgl.fafu.edu.cn	
yjszs.ecnu.edu.cn	
hnie.edu.cn	
sxjgxy.edu.cn	
yz.ustc.edu.cn	
jssmu.edu.cn	
zjhzcc.edu.cn	
gznc.edu.cn	
cjxy.edu.cn	
law.ruc.edu.cn	
yjsb.ujs.edu.cn	
zsxx.sust.edu.cn	
nsd.edu.cn	
jwc.ldxy.edu.cn	
hebau.edu.cn	
cqjtu.edu.cn	
jw.djtu.edu.cn	
yjsy.cqmu.edu.cn	
www.hnu.edu.cn	
yjsy.ecnu.edu.cn	
pkunews.pku.edu.cn	
gs.hhu.edu.cn	
math.zju.edu.cn	
zhaosheng.xaut.edu.cn	
zhaosheng.xaufe.edu.cn	
gsli.edu.cn	
jwc.dlu.edu.cn	
fjpsc.edu.cn	
buu.edu.cn	
www.lib.hust.edu.cn	
www.gxu.edu.cn	
www.lzcc.edu.cn	
shfu.edu.cn	
jw.scmc.edu.cn	
jwzx.jhun.edu.cn	
www.jmu.edu.cn	
tjutcm.edu.cn	
esu.edu.cn	
www.cugb.edu.cn	
gd.whut.edu.cn	
ahstu.edu.cn	
zs.neuq.edu.cn	
mau.edu.cn	
zsb.ecnu.edu.cn	
hytc.edu.cn	
dcxy.ynu.edu.cn	
wsoc.edu.cn	
yjs.cueb.edu.cn	
glmc.edu.cn	
lib.hfut.edu.cn	
jobsky.csu.edu.cn	
zhixing.bjtu.edu.cn	
njci.edu.cn	
www.aqtc.edu.cn	
www.gs.sjtu.edu.cn	
zsjy.dlu.edu.cn	
sdada.edu.cn	
ynufe.edu.cn	
qhfz.edu.cn	
ao.zzu.edu.cn	
bbs.nju.edu.cn	
gcu.edu.cn	
scun.edu.cn	
www.zjc.edu.cn	
www.pzhu.edu.cn	
www.ncu.edu.cn	
hcit.edu.cn	
oucqdc.edu.cn	
zhaosheng.imau.edu.cn	
graduate.nankai.edu.cn	
yjsc.njue.edu.cn	
www.dlu.edu.cn	
jwc.xust.edu.cn	
www.sdca.edu.cn	
news.ouc.edu.cn	
etc.edu.cn	
www.lib.seu.edu.cn	
xaiu.edu.cn	
binhai.nankai.edu.cn	
www.lnutcm.edu.cn	
jwc.shmtu.edu.cn	
zb.muc.edu.cn	
jwc.nchu.edu.cn	
jwc.jxnu.edu.cn	
xzcit.edu.cn	
zjsru.edu.cn	
cce.ecnu.edu.cn	
zsjy.bift.edu.cn	
jwxt.nnutc.edu.cn	
shzq.edu.cn	
whcm.edu.cn	
www.heut.edu.cn	
jwc.hpu.edu.cn	
jgxy.heuet.edu.cn	
jwc.xtu.edu.cn	
cqrz.edu.cn	
xaipe.edu.cn	
just.edu.cn	
wxic.edu.cn	
web.usts.edu.cn	
fsxy.hbue.edu.cn	
nau.edu.cn	
sict.edu.cn	
wnmc.edu.cn	
zs.hrbust.edu.cn	
pkuschool.edu.cn	
hbvtc.edu.cn	
jwc.lcu.edu.cn	
jwc.qfnu.edu.cn	
yjszsw.sxu.edu.cn	
cuhk.edu.cn	
bvca.edu.cn	
bjpc.edu.cn	
czc.edu.cn	
jw.hrbeu.edu.cn	
tzpc.edu.cn	
lib.sdu.edu.cn	
shiep.edu.cn	
jwch.lntu.edu.cn	
www.ynau.edu.cn	
yjs.cust.edu.cn	
huel.edu.cn	
www.hfut.edu.cn	
bbs.fudan.edu.cn	
jwc.scac.edu.cn	
